,CardNo,Sex,Major,AccessCardNo,Index,Date,Address,Access,Describe
12219,181942,女,18建筑设计,20205082,1365187,2019-04-20 18:32:00,飞凤轩[进门],1,允许通过
12220,181942,女,18建筑设计,20205082,1365561,2019-04-21 07:21:00,飞凤轩[出门],1,允许通过
12221,181942,女,18建筑设计,20205082,1370196,2019-04-25 18:53:00,飞凤轩[进门],1,允许通过
12222,181943,女,18建筑设计,19260906,1331650,2019-04-01 13:29:00,飞凤轩[进门],1,允许通过
12223,181943,女,18建筑设计,19260906,1335531,2019-04-06 08:35:00,飞凤轩[出门],1,允许通过
12224,181943,女,18建筑设计,19260906,1335534,2019-04-06 08:38:00,飞凤轩[进门],1,允许通过
12225,181943,女,18建筑设计,19260906,1335949,2019-04-06 19:26:00,飞凤轩[出门],1,允许通过
12226,181943,女,18建筑设计,19260906,1336059,2019-04-06 21:44:00,飞凤轩[进门],1,允许通过
12227,181943,女,18建筑设计,19260906,1336219,2019-04-07 08:37:00,飞凤轩[出门],1,允许通过
12228,181943,女,18建筑设计,19260906,1336221,2019-04-07 08:40:00,飞凤轩[进门],1,允许通过
12229,181943,女,18建筑设计,19260906,1336258,2019-04-07 09:38:00,飞凤轩[出门],1,允许通过
12230,181943,女,18建筑设计,19260906,1336387,2019-04-07 11:55:00,飞凤轩[进门],1,允许通过
12231,181943,女,18建筑设计,19260906,1336604,2019-04-07 15:47:00,飞凤轩[出门],1,允许通过
12232,181943,女,18建筑设计,19260906,1339896,2019-04-04 09:50:00,飞凤轩[进门],1,允许通过
12233,181943,女,18建筑设计,19260906,1339939,2019-04-04 10:28:00,飞凤轩[出门],1,允许通过
12234,181943,女,18建筑设计,19260906,1339944,2019-04-04 10:36:00,飞凤轩[进门],1,允许通过
12235,181943,女,18建筑设计,19260906,1340021,2019-04-04 13:11:00,飞凤轩[进门],1,允许通过
12236,181943,女,18建筑设计,19260906,1341221,2019-04-02 09:50:00,飞凤轩[进门],1,允许通过
12237,181943,女,18建筑设计,19260906,1343925,2019-04-02 19:22:00,飞凤轩[进门],1,允许通过
12238,181943,女,18建筑设计,19260906,1344885,2019-04-29 18:52:00,飞凤轩[进门],1,允许通过
12239,181943,女,18建筑设计,19260906,1347280,2019-04-08 00:00:00,飞凤轩[进门],1,允许通过
12240,181943,女,18建筑设计,19260906,1348530,2019-04-09 13:16:00,飞凤轩[进门],1,允许通过
12241,181943,女,18建筑设计,19260906,1348943,2019-04-09 23:16:00,飞凤轩[进门],1,允许通过
12242,181943,女,18建筑设计,19260906,1349014,2019-04-10 00:00:00,飞凤轩[出门],1,允许通过
12243,181943,女,18建筑设计,19260906,1349561,2019-04-10 13:32:00,飞凤轩[进门],1,允许通过
12244,181943,女,18建筑设计,19260906,1350150,2019-04-10 18:55:00,飞凤轩[进门],1,允许通过
12245,181943,女,18建筑设计,19260906,1351446,2019-04-11 20:51:00,飞凤轩[出门],1,允许通过
12246,181943,女,18建筑设计,19260906,1351602,2019-04-11 22:42:00,飞凤轩[进门],1,允许通过
12247,181943,女,18建筑设计,19260906,1353886,2019-04-12 13:13:00,飞凤轩[进门],1,允许通过
12248,181943,女,18建筑设计,19260906,1354522,2019-04-13 09:32:00,飞凤轩[出门],1,允许通过
12249,181943,女,18建筑设计,19260906,1355835,2019-04-14 14:19:00,飞凤轩[进门],1,允许通过
12250,181943,女,18建筑设计,19260906,1355861,2019-04-14 14:54:00,飞凤轩[出门],1,允许通过
12251,181943,女,18建筑设计,19260906,1358304,2019-04-15 21:55:00,飞凤轩[进门],1,允许通过
12252,181943,女,18建筑设计,19260906,1358622,2019-04-16 13:38:00,飞凤轩[进门],1,允许通过
12253,181943,女,18建筑设计,19260906,1360515,2019-04-18 13:27:00,飞凤轩[进门],1,允许通过
12254,181943,女,18建筑设计,19260906,1362984,2019-04-20 09:15:00,飞凤轩[进门],1,允许通过
12255,181943,女,18建筑设计,19260906,1365045,2019-04-20 16:06:00,飞凤轩[出门],1,允许通过
12256,181943,女,18建筑设计,19260906,1365104,2019-04-20 17:05:00,飞凤轩[进门],1,允许通过
12257,181943,女,18建筑设计,19260906,1365657,2019-04-21 09:00:00,飞凤轩[进门],1,允许通过
12258,181943,女,18建筑设计,19260906,1367937,2019-04-22 21:43:00,飞凤轩[进门],1,允许通过
12259,181943,女,18建筑设计,19260906,1368592,2019-04-23 23:25:00,飞凤轩[进门],1,允许通过
12260,181943,女,18建筑设计,19260906,1369212,2019-04-24 21:55:00,飞凤轩[进门],1,允许通过
12261,181943,女,18建筑设计,19260906,1370677,2019-04-26 14:08:00,飞凤轩[进门],1,允许通过
12262,181943,女,18建筑设计,19260906,1373835,2019-04-27 08:22:00,飞凤轩[进门],1,允许通过
12263,181943,女,18建筑设计,19260906,1374375,2019-04-27 21:07:00,飞凤轩[进门],1,允许通过
12264,181943,女,18建筑设计,19260906,1374684,2019-04-28 14:56:00,飞凤轩[进门],1,允许通过
12265,181944,女,18建筑设计,19435482,1331395,2019-04-01 06:24:00,飞凤轩[出门],1,允许通过
12266,181944,女,18建筑设计,19435482,1334495,2019-04-01 21:13:00,飞凤轩[出门],1,允许通过
12267,181944,女,18建筑设计,19435482,1334612,2019-04-01 22:36:00,飞凤轩[进门],1,允许通过
12268,181944,女,18建筑设计,19435482,1334762,2019-04-05 00:00:00,飞凤轩[出门],1,允许通过
12269,181944,女,18建筑设计,19435482,1335341,2019-04-05 21:07:00,飞凤轩[进门],1,允许通过
12270,181944,女,18建筑设计,19435482,1335407,2019-04-05 22:44:00,飞凤轩[出门],1,允许通过
12271,181944,女,18建筑设计,19435482,1335964,2019-04-06 19:45:00,飞凤轩[进门],1,允许通过
12272,181944,女,18建筑设计,19435482,1336155,2019-04-07 06:56:00,飞凤轩[出门],1,允许通过
12273,181944,女,18建筑设计,19435482,1336220,2019-04-07 08:38:00,飞凤轩[进门],1,允许通过
12274,181944,女,18建筑设计,19435482,1336624,2019-04-07 16:15:00,飞凤轩[出门],1,允许通过
12275,181944,女,18建筑设计,19435482,1336661,2019-04-07 16:48:00,飞凤轩[进门],1,允许通过
12276,181944,女,18建筑设计,19435482,1337172,2019-04-07 22:37:00,飞凤轩[出门],1,允许通过
12277,181944,女,18建筑设计,19435482,1337239,2019-04-03 06:46:00,飞凤轩[出门],1,允许通过
12278,181944,女,18建筑设计,19435482,1339113,2019-04-03 18:14:00,飞凤轩[进门],1,允许通过
12279,181944,女,18建筑设计,19435482,1340848,2019-04-04 00:00:00,飞凤轩[出门],1,允许通过
12280,181944,女,18建筑设计,19435482,1340937,2019-04-04 21:22:00,飞凤轩[进门],1,允许通过
12281,181944,女,18建筑设计,19435482,1341229,2019-04-02 09:54:00,飞凤轩[出门],1,允许通过
12282,181944,女,18建筑设计,19435482,1343931,2019-04-02 19:27:00,飞凤轩[出门],1,允许通过
12283,181944,女,18建筑设计,19435482,1343969,2019-04-02 19:50:00,飞凤轩[进门],1,允许通过
12284,181944,女,18建筑设计,19435482,1344322,2019-04-29 07:57:00,飞凤轩[出门],1,允许通过
12285,181944,女,18建筑设计,19435482,1345282,2019-04-30 07:18:00,飞凤轩[出门],1,允许通过
12286,181944,女,18建筑设计,19435482,1345404,2019-04-30 08:47:00,飞凤轩[进门],1,允许通过
12287,181944,女,18建筑设计,19435482,1345471,2019-04-30 09:41:00,飞凤轩[出门],1,允许通过
12288,181944,女,18建筑设计,19435482,1346113,2019-04-08 06:43:00,飞凤轩[出门],1,允许通过
12289,181944,女,18建筑设计,19435482,1348041,2019-04-08 19:14:00,飞凤轩[出门],1,允许通过
12290,181944,女,18建筑设计,19435482,1348361,2019-04-09 06:38:00,飞凤轩[出门],1,允许通过
12291,181944,女,18建筑设计,19435482,1348490,2019-04-09 10:28:00,飞凤轩[进门],1,允许通过
12292,181944,女,18建筑设计,19435482,1348502,2019-04-09 10:47:00,飞凤轩[出门],1,允许通过
12293,181944,女,18建筑设计,19435482,1348780,2019-04-09 20:43:00,飞凤轩[进门],1,允许通过
12294,181944,女,18建筑设计,19435482,1348893,2019-04-09 22:16:00,飞凤轩[出门],1,允许通过
12295,181944,女,18建筑设计,19435482,1348963,2019-04-10 01:18:00,飞凤轩[进门],1,允许通过
12296,181944,女,18建筑设计,19435482,1348989,2019-04-10 06:44:00,飞凤轩[出门],1,允许通过
12297,181944,女,18建筑设计,19435482,1349508,2019-04-10 10:03:00,飞凤轩[进门],1,允许通过
12298,181944,女,18建筑设计,19435482,1351470,2019-04-11 21:13:00,飞凤轩[进门],1,允许通过
12299,181944,女,18建筑设计,19435482,1355227,2019-04-14 06:45:00,飞凤轩[出门],1,允许通过
12300,181944,女,18建筑设计,19435482,1355323,2019-04-14 08:37:00,飞凤轩[进门],1,允许通过
12301,181944,女,18建筑设计,19435482,1358393,2019-04-15 23:38:00,飞凤轩[进门],1,允许通过
12302,181944,女,18建筑设计,19435482,1358423,2019-04-16 06:31:00,飞凤轩[出门],1,允许通过
12303,181944,女,18建筑设计,19435482,1358966,2019-04-16 21:46:00,飞凤轩[进门],1,允许通过
12304,181944,女,18建筑设计,19435482,1359007,2019-04-16 22:02:00,飞凤轩[出门],1,允许通过
12305,181944,女,18建筑设计,19435482,1361570,2019-04-19 00:38:00,飞凤轩[进门],1,允许通过
12306,181944,女,18建筑设计,19435482,1362926,2019-04-20 08:30:00,飞凤轩[出门],1,允许通过
12307,181944,女,18建筑设计,19435482,1365540,2019-04-21 06:45:00,飞凤轩[出门],1,允许通过
12308,181944,女,18建筑设计,19435482,1365643,2019-04-21 08:49:00,飞凤轩[进门],1,允许通过
12309,181944,女,18建筑设计,19435482,1365703,2019-04-21 09:42:00,飞凤轩[出门],1,允许通过
12310,181944,女,18建筑设计,19435482,1365917,2019-04-21 15:03:00,飞凤轩[进门],1,允许通过
12311,181944,女,18建筑设计,19435482,1367919,2019-04-22 21:31:00,飞凤轩[进门],1,允许通过
12312,181944,女,18建筑设计,19435482,1368084,2019-04-23 06:48:00,飞凤轩[出门],1,允许通过
12313,181944,女,18建筑设计,19435482,1368621,2019-04-24 06:33:00,飞凤轩[出门],1,允许通过
12314,181944,女,18建筑设计,19435482,1369213,2019-04-24 21:56:00,飞凤轩[进门],1,允许通过
12315,181944,女,18建筑设计,19435482,1369328,2019-04-25 06:46:00,飞凤轩[出门],1,允许通过
12316,181944,女,18建筑设计,19435482,1370244,2019-04-25 19:24:00,飞凤轩[出门],1,允许通过
12317,181944,女,18建筑设计,19435482,1370317,2019-04-25 20:17:00,飞凤轩[进门],1,允许通过
12318,181944,女,18建筑设计,19435482,1370660,2019-04-26 13:54:00,飞凤轩[出门],1,允许通过
12319,181944,女,18建筑设计,19435482,1374250,2019-04-27 15:42:00,飞凤轩[出门],1,允许通过
12320,181944,女,18建筑设计,19435482,1374253,2019-04-27 15:50:00,飞凤轩[进门],1,允许通过
12321,181944,女,18建筑设计,19435482,1374695,2019-04-28 15:27:00,飞凤轩[进门],1,允许通过
12322,181945,女,18建筑设计,18801338,1340859,2019-04-04 20:18:00,飞凤轩[出门],1,允许通过
12323,181945,女,18建筑设计,18801338,1340872,2019-04-04 20:28:00,飞凤轩[进门],1,允许通过
12324,181945,女,18建筑设计,18801338,1341397,2019-04-02 16:12:00,飞凤轩[进门],1,允许通过
12325,181945,女,18建筑设计,18801338,1344770,2019-04-29 17:58:00,飞凤轩[出门],1,允许通过
12326,181945,女,18建筑设计,18801338,1345418,2019-04-30 08:58:00,飞凤轩[出门],1,允许通过
12327,181945,女,18建筑设计,18801338,1348233,2019-04-08 21:38:00,飞凤轩[进门],1,允许通过
12328,181945,女,18建筑设计,18801338,1354086,2019-04-12 20:08:00,飞凤轩[进门],1,允许通过
12329,181945,女,18建筑设计,18801338,1354790,2019-04-13 13:47:00,飞凤轩[出门],1,允许通过
12330,181945,女,18建筑设计,18801338,1355055,2019-04-13 00:00:00,飞凤轩[出门],1,允许通过
12331,181945,女,18建筑设计,18801338,1355860,2019-04-14 14:51:00,飞凤轩[进门],1,允许通过
12332,181945,女,18建筑设计,18801338,1358591,2019-04-16 11:21:00,飞凤轩[出门],1,允许通过
12333,181945,女,18建筑设计,18801338,1359055,2019-04-16 22:36:00,飞凤轩[进门],1,允许通过
12334,181945,女,18建筑设计,18801338,1361449,2019-04-18 21:36:00,飞凤轩[进门],1,允许通过
12335,181945,女,18建筑设计,18801338,1362597,2019-04-19 19:25:00,飞凤轩[出门],1,允许通过
12336,181945,女,18建筑设计,18801338,1362751,2019-04-19 21:15:00,飞凤轩[进门],1,允许通过
12337,181945,女,18建筑设计,18801338,1365668,2019-04-21 09:10:00,飞凤轩[进门],1,允许通过
12338,181945,女,18建筑设计,18801338,1365708,2019-04-21 09:46:00,飞凤轩[出门],1,允许通过
12339,181945,女,18建筑设计,18801338,1365914,2019-04-21 14:58:00,飞凤轩[进门],1,允许通过
12340,181945,女,18建筑设计,18801338,1367974,2019-04-22 00:00:00,飞凤轩[进门],1,允许通过
12341,181945,女,18建筑设计,18801338,1368312,2019-04-23 18:16:00,飞凤轩[进门],1,允许通过
12342,181945,女,18建筑设计,18801338,1368526,2019-04-23 00:00:00,飞凤轩[出门],1,允许通过
12343,181945,女,18建筑设计,18801338,1369222,2019-04-24 22:00:00,飞凤轩[进门],1,允许通过
12344,181945,女,18建筑设计,18801338,1370150,2019-04-25 18:25:00,飞凤轩[进门],1,允许通过
12345,181945,女,18建筑设计,18801338,1370374,2019-04-25 21:07:00,飞凤轩[出门],1,允许通过
12346,181945,女,18建筑设计,18801338,1370377,2019-04-25 00:00:00,飞凤轩[进门],1,允许通过
12347,181945,女,18建筑设计,18801338,1373866,2019-04-27 08:55:00,飞凤轩[出门],1,允许通过
12348,181945,女,18建筑设计,18801338,1373883,2019-04-27 00:00:00,飞凤轩[进门],1,允许通过
12349,181945,女,18建筑设计,18801338,1374231,2019-04-27 14:59:00,飞凤轩[进门],1,允许通过
12350,181945,女,18建筑设计,18801338,1374560,2019-04-28 08:42:00,飞凤轩[出门],1,允许通过
12351,181946,女,18建筑设计,21245194,1331435,2019-04-01 07:19:00,飞凤轩[出门],1,允许通过
12352,181946,女,18建筑设计,21245194,1335249,2019-04-05 19:27:00,飞凤轩[进门],1,允许通过
12353,181946,女,18建筑设计,21245194,1335484,2019-04-06 07:30:00,飞凤轩[出门],1,允许通过
12354,181946,女,18建筑设计,21245194,1336026,2019-04-06 20:56:00,飞凤轩[进门],1,允许通过
12355,181946,女,18建筑设计,21245194,1336225,2019-04-07 08:43:00,飞凤轩[出门],1,允许通过
12356,181946,女,18建筑设计,21245194,1336781,2019-04-07 00:00:00,飞凤轩[出门],1,允许通过
12357,181946,女,18建筑设计,21245194,1337262,2019-04-03 08:31:00,飞凤轩[出门],1,允许通过
12358,181946,女,18建筑设计,21245194,1339087,2019-04-03 00:00:00,飞凤轩[进门],1,允许通过
12359,181946,女,18建筑设计,21245194,1340856,2019-04-04 20:14:00,飞凤轩[进门],1,允许通过
12360,181946,女,18建筑设计,21245194,1340930,2019-04-04 21:19:00,飞凤轩[出门],1,允许通过
12361,181946,女,18建筑设计,21245194,1341071,2019-04-04 23:31:00,飞凤轩[进门],1,允许通过
12362,181946,女,18建筑设计,21245194,1343777,2019-04-02 16:52:00,飞凤轩[出门],1,允许通过
12363,181946,女,18建筑设计,21245194,1345029,2019-04-29 00:00:00,飞凤轩[进门],1,允许通过
12364,181946,女,18建筑设计,21245194,1345109,2019-04-29 21:17:00,飞凤轩[出门],1,允许通过
12365,181946,女,18建筑设计,21245194,1345237,2019-04-30 00:03:00,飞凤轩[进门],1,允许通过
12366,181946,女,18建筑设计,21245194,1345312,2019-04-30 07:48:00,飞凤轩[进门],1,允许通过
12367,181946,女,18建筑设计,21245194,1345610,2019-04-30 15:54:00,飞凤轩[进门],1,允许通过
12368,181946,女,18建筑设计,21245194,1345960,2019-04-30 21:44:00,飞凤轩[进门],1,允许通过
12369,181946,女,18建筑设计,21245194,1348010,2019-04-08 18:59:00,飞凤轩[出门],1,允许通过
12370,181946,女,18建筑设计,21245194,1348196,2019-04-08 21:13:00,飞凤轩[进门],1,允许通过
12371,181946,女,18建筑设计,21245194,1348220,2019-04-08 21:27:00,飞凤轩[出门],1,允许通过
12372,181946,女,18建筑设计,21245194,1348330,2019-04-08 23:25:00,飞凤轩[进门],1,允许通过
12373,181946,女,18建筑设计,21245194,1348678,2019-04-09 18:50:00,飞凤轩[出门],1,允许通过
12374,181946,女,18建筑设计,21245194,1348864,2019-04-09 21:57:00,飞凤轩[出门],1,允许通过
12375,181946,女,18建筑设计,21245194,1348948,2019-04-09 23:29:00,飞凤轩[进门],1,允许通过
12376,181946,女,18建筑设计,21245194,1349449,2019-04-10 09:30:00,飞凤轩[出门],1,允许通过
12377,181946,女,18建筑设计,21245194,1350131,2019-04-10 18:42:00,飞凤轩[出门],1,允许通过
12378,181946,女,18建筑设计,21245194,1350440,2019-04-10 22:50:00,飞凤轩[进门],1,允许通过
12379,181946,女,18建筑设计,21245194,1351643,2019-04-11 23:36:00,飞凤轩[进门],1,允许通过
12380,181946,女,18建筑设计,21245194,1354108,2019-04-12 20:23:00,飞凤轩[进门],1,允许通过
12381,181946,女,18建筑设计,21245194,1354363,2019-04-13 00:15:00,飞凤轩[进门],1,允许通过
12382,181946,女,18建筑设计,21245194,1355262,2019-04-14 07:35:00,飞凤轩[出门],1,允许通过
12383,181946,女,18建筑设计,21245194,1356128,2019-04-14 20:53:00,飞凤轩[进门],1,允许通过
12384,181946,女,18建筑设计,21245194,1358047,2019-04-15 18:57:00,飞凤轩[出门],1,允许通过
12385,181946,女,18建筑设计,21245194,1358400,2019-04-16 00:00:00,飞凤轩[进门],1,允许通过
12386,181946,女,18建筑设计,21245194,1359112,2019-04-17 00:12:00,飞凤轩[进门],1,允许通过
12387,181946,女,18建筑设计,21245194,1360320,2019-04-18 00:16:00,飞凤轩[进门],1,允许通过
12388,181946,女,18建筑设计,21245194,1361255,2019-04-18 19:14:00,飞凤轩[进门],1,允许通过
12389,181946,女,18建筑设计,21245194,1361513,2019-04-18 22:21:00,飞凤轩[出门],1,允许通过
12390,181946,女,18建筑设计,21245194,1361566,2019-04-19 00:21:00,飞凤轩[进门],1,允许通过
12391,181946,女,18建筑设计,21245194,1362500,2019-04-19 15:32:00,飞凤轩[进门],1,允许通过
12392,181946,女,18建筑设计,21245194,1362893,2019-04-20 00:41:00,飞凤轩[进门],1,允许通过
12393,181946,女,18建筑设计,21245194,1362924,2019-04-20 08:29:00,飞凤轩[进门],1,允许通过
12394,181946,女,18建筑设计,21245194,1365220,2019-04-20 18:50:00,飞凤轩[出门],1,允许通过
12395,181946,女,18建筑设计,21245194,1365409,2019-04-20 21:40:00,飞凤轩[进门],1,允许通过
12396,181946,女,18建筑设计,21245194,1365807,2019-04-21 13:16:00,飞凤轩[出门],1,允许通过
12397,181946,女,18建筑设计,21245194,1365816,2019-04-21 13:24:00,飞凤轩[进门],1,允许通过
12398,181946,女,18建筑设计,21245194,1367898,2019-04-22 21:16:00,飞凤轩[进门],1,允许通过
12399,181946,女,18建筑设计,21245194,1368061,2019-04-23 00:14:00,飞凤轩[进门],1,允许通过
12400,181946,女,18建筑设计,21245194,1368368,2019-04-23 18:49:00,飞凤轩[出门],1,允许通过
12401,181946,女,18建筑设计,21245194,1368604,2019-04-24 00:24:00,飞凤轩[进门],1,允许通过
12402,181946,女,18建筑设计,21245194,1369300,2019-04-25 00:14:00,飞凤轩[进门],1,允许通过
12403,181946,女,18建筑设计,21245194,1370235,2019-04-25 19:19:00,飞凤轩[进门],1,允许通过
12404,181946,女,18建筑设计,21245194,1370423,2019-04-25 21:40:00,飞凤轩[出门],1,允许通过
12405,181946,女,18建筑设计,21245194,1370553,2019-04-26 00:00:00,飞凤轩[进门],1,允许通过
12406,181946,女,18建筑设计,21245194,1374020,2019-04-27 11:32:00,飞凤轩[出门],1,允许通过
12407,181946,女,18建筑设计,21245194,1374026,2019-04-27 11:35:00,飞凤轩[进门],1,允许通过
12408,181946,女,18建筑设计,21245194,1374418,2019-04-27 21:51:00,飞凤轩[进门],1,允许通过
12409,181946,女,18建筑设计,21245194,1374598,2019-04-28 09:37:00,飞凤轩[出门],1,允许通过
12410,181946,女,18建筑设计,21245194,1374768,2019-04-28 20:22:00,飞凤轩[进门],1,允许通过
12411,181947,女,18建筑设计,19756650,1334486,2019-04-01 20:58:00,飞凤轩[进门],1,允许通过
12412,181947,女,18建筑设计,19756650,1335128,2019-04-05 13:10:00,飞凤轩[出门],1,允许通过
12413,181947,女,18建筑设计,19756650,1335254,2019-04-05 19:32:00,飞凤轩[进门],1,允许通过
12414,181947,女,18建筑设计,19756650,1336336,2019-04-07 11:20:00,飞凤轩[出门],1,允许通过
12415,181947,女,18建筑设计,19756650,1336742,2019-04-07 17:42:00,飞凤轩[进门],1,允许通过
12416,181947,女,18建筑设计,19756650,1347939,2019-04-08 18:18:00,飞凤轩[进门],1,允许通过
12417,181947,女,18建筑设计,19756650,1347940,2019-04-08 18:19:00,飞凤轩[出门],1,允许通过
12418,181947,女,18建筑设计,19756650,1348856,2019-04-09 21:53:00,飞凤轩[出门],1,允许通过
12419,181947,女,18建筑设计,19756650,1348917,2019-04-09 22:37:00,飞凤轩[进门],1,允许通过
12420,181947,女,18建筑设计,19756650,1355747,2019-04-14 12:57:00,飞凤轩[出门],1,允许通过
12421,181947,女,18建筑设计,19756650,1358224,2019-04-15 21:02:00,飞凤轩[进门],1,允许通过
12422,181947,女,18建筑设计,19756650,1361212,2019-04-18 18:50:00,飞凤轩[出门],1,允许通过
12423,181947,女,18建筑设计,19756650,1370316,2019-04-25 20:16:00,飞凤轩[进门],1,允许通过
12424,181947,女,18建筑设计,19756650,1374607,2019-04-28 09:48:00,飞凤轩[出门],1,允许通过
12425,181947,女,18建筑设计,19756650,1374828,2019-04-28 21:46:00,飞凤轩[进门],1,允许通过
12426,181948,女,18建筑设计,20105402,1334844,2019-04-05 09:21:00,飞凤轩[出门],1,允许通过
12427,181948,女,18建筑设计,20105402,1334850,2019-04-05 09:28:00,飞凤轩[进门],1,允许通过
12428,181948,女,18建筑设计,20105402,1334856,2019-04-05 09:32:00,飞凤轩[出门],1,允许通过
12429,181948,女,18建筑设计,20105402,1340809,2019-04-04 19:34:00,飞凤轩[出门],1,允许通过
12430,181948,女,18建筑设计,20105402,1340824,2019-04-04 19:46:00,飞凤轩[进门],1,允许通过
12431,181948,女,18建筑设计,20105402,1344887,2019-04-29 18:53:00,飞凤轩[出门],1,允许通过
12432,181948,女,18建筑设计,20105402,1344900,2019-04-29 19:00:00,飞凤轩[进门],1,允许通过
12433,181948,女,18建筑设计,20105402,1345718,2019-04-30 00:00:00,飞凤轩[进门],1,允许通过
12434,181948,女,18建筑设计,20105402,1348038,2019-04-08 19:13:00,飞凤轩[进门],1,允许通过
12435,181948,女,18建筑设计,20105402,1355265,2019-04-14 07:36:00,飞凤轩[出门],1,允许通过
12436,181948,女,18建筑设计,20105402,1365169,2019-04-20 18:19:00,飞凤轩[进门],1,允许通过
12437,181948,女,18建筑设计,20105402,1365642,2019-04-21 08:49:00,飞凤轩[出门],1,允许通过
12438,181948,女,18建筑设计,20105402,1368321,2019-04-23 18:19:00,飞凤轩[进门],1,允许通过
12439,181948,女,18建筑设计,20105402,1369237,2019-04-24 22:09:00,飞凤轩[进门],1,允许通过
12440,181948,女,18建筑设计,20105402,1370190,2019-04-25 18:50:00,飞凤轩[出门],1,允许通过
12441,181948,女,18建筑设计,20105402,1370212,2019-04-25 19:02:00,飞凤轩[进门],1,允许通过
12442,181948,女,18建筑设计,20105402,1373516,2019-04-26 19:40:00,飞凤轩[出门],1,允许通过
12443,181948,女,18建筑设计,20105402,1373531,2019-04-26 19:48:00,飞凤轩[进门],1,允许通过
12444,181948,女,18建筑设计,20105402,1373897,2019-04-27 09:24:00,飞凤轩[出门],1,允许通过
12445,181948,女,18建筑设计,20105402,1373910,2019-04-27 09:36:00,飞凤轩[进门],1,允许通过
12446,181948,女,18建筑设计,20105402,1373920,2019-04-27 09:49:00,飞凤轩[出门],1,允许通过
12447,181949,女,18建筑设计,20009210,1334835,2019-04-05 00:00:00,飞凤轩[出门],1,允许通过
12448,181949,女,18建筑设计,20009210,1337028,2019-04-07 20:42:00,飞凤轩[进门],1,允许通过
12449,181949,女,18建筑设计,20009210,1344441,2019-04-29 09:34:00,飞凤轩[进门],1,允许通过
12450,181949,女,18建筑设计,20009210,1344446,2019-04-29 09:38:00,飞凤轩[出门],1,允许通过
12451,181949,女,18建筑设计,20009210,1344585,2019-04-29 15:18:00,飞凤轩[出门],1,允许通过
12452,181949,女,18建筑设计,20009210,1344736,2019-04-29 17:38:00,飞凤轩[进门],1,允许通过
12453,181949,女,18建筑设计,20009210,1353943,2019-04-12 14:43:00,飞凤轩[出门],1,允许通过
12454,181949,女,18建筑设计,20009210,1355481,2019-04-14 10:56:00,飞凤轩[出门],1,允许通过
12455,181949,女,18建筑设计,20009210,1355489,2019-04-14 00:00:00,飞凤轩[进门],1,允许通过
12456,181949,女,18建筑设计,20009210,1358311,2019-04-15 21:58:00,飞凤轩[进门],1,允许通过
12457,181949,女,18建筑设计,20009210,1358587,2019-04-16 11:18:00,飞凤轩[出门],1,允许通过
12458,181949,女,18建筑设计,20009210,1358735,2019-04-16 18:52:00,飞凤轩[进门],1,允许通过
12459,181949,女,18建筑设计,20009210,1358863,2019-04-16 20:13:00,飞凤轩[进门],1,允许通过
12460,181949,女,18建筑设计,20009210,1361166,2019-04-18 15:24:00,飞凤轩[出门],1,允许通过
12461,181949,女,18建筑设计,20009210,1362506,2019-04-19 15:44:00,飞凤轩[出门],1,允许通过
12462,181950,女,18建筑设计,18725898,1336835,2019-04-07 18:29:00,飞凤轩[出门],1,允许通过
12463,181950,女,18建筑设计,18725898,1337047,2019-04-07 20:58:00,飞凤轩[出门],1,允许通过
12464,181950,女,18建筑设计,18725898,1337414,2019-04-03 14:03:00,飞凤轩[进门],1,允许通过
12465,181950,女,18建筑设计,18725898,1339467,2019-04-03 00:00:00,飞凤轩[出门],1,允许通过
12466,181950,女,18建筑设计,18725898,1339515,2019-04-03 23:02:00,飞凤轩[进门],1,允许通过
12467,181950,女,18建筑设计,18725898,1341385,2019-04-02 00:00:00,飞凤轩[进门],1,允许通过
12468,181950,女,18建筑设计,18725898,1348087,2019-04-08 19:42:00,飞凤轩[出门],1,允许通过
12469,181950,女,18建筑设计,18725898,1348926,2019-04-09 22:44:00,飞凤轩[进门],1,允许通过
12470,181950,女,18建筑设计,18725898,1350181,2019-04-10 19:13:00,飞凤轩[出门],1,允许通过
12471,181950,女,18建筑设计,18725898,1350352,2019-04-10 21:53:00,飞凤轩[进门],1,允许通过
12472,181950,女,18建筑设计,18725898,1358813,2019-04-16 19:39:00,飞凤轩[进门],1,允许通过
12473,181950,女,18建筑设计,18725898,1359050,2019-04-16 22:33:00,飞凤轩[进门],1,允许通过
12474,181950,女,18建筑设计,18725898,1360039,2019-04-17 19:09:00,飞凤轩[出门],1,允许通过
12475,181950,女,18建筑设计,18725898,1360163,2019-04-17 21:11:00,飞凤轩[进门],1,允许通过
12476,181950,女,18建筑设计,18725898,1360544,2019-04-18 13:46:00,飞凤轩[进门],1,允许通过
12477,181950,女,18建筑设计,18725898,1361443,2019-04-18 21:32:00,飞凤轩[进门],1,允许通过
12478,181950,女,18建筑设计,18725898,1362526,2019-04-19 00:00:00,飞凤轩[出门],1,允许通过
12479,181950,女,18建筑设计,18725898,1363179,2019-04-20 14:57:00,飞凤轩[进门],1,允许通过
12480,181950,女,18建筑设计,18725898,1368561,2019-04-23 22:37:00,飞凤轩[进门],1,允许通过
12481,181950,女,18建筑设计,18725898,1369209,2019-04-24 21:53:00,飞凤轩[进门],1,允许通过
